<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.14	12:00:00	1.09304	1.09338	1.09138	1.09178	5374	0	30
2020.04.14	13:00:00	1.09177	1.09402	1.09142	1.09391	5285	0	30
2020.04.14	14:00:00	1.09390	1.09561	1.09373	1.09447	5641	0	30
2020.04.14	15:00:00	1.09446	1.09482	1.09363	1.09460	4454	0	30
2020.04.14	16:00:00	1.09461	1.09684	1.09457	1.09673	8551	0	30
2020.04.14	17:00:00	1.09674	1.09748	1.09540	1.09547	8150	0	30
2020.04.14	18:00:00	1.09548	1.09757	1.09538	1.09639	9550	0	30
2020.04.14	19:00:00	1.09637	1.09828	1.09537	1.09540	8964	0	30
2020.04.14	20:00:00	1.09539	1.09719	1.09538	1.09691	5377	0	30
2020.04.14	21:00:00	1.09690	1.09723	1.09601	1.09629	4668	0	30
2020.04.14	22:00:00	1.09631	1.09832	1.09627	1.09802	5483	0	30
2020.04.14	23:00:00	1.09805	1.09859	1.09719	1.09838	4817	0	30
2020.04.15	00:00:00	1.09838	1.09854	1.09787	1.09801	3262	0	30
2020.04.15	01:00:00	1.09800	1.09901	1.09767	1.09859	1830	0	30
2020.04.15	02:00:00	1.09857	1.09884	1.09800	1.09828	2221	0	30
2020.04.15	03:00:00	1.09826	1.09845	1.09815	1.09831	1050	0	30
2020.04.15	04:00:00	1.09832	1.09866	1.09795	1.09797	1942	0	30
2020.04.15	05:00:00	1.09798	1.09860	1.09793	1.09808	2592	0	30
2020.04.15	06:00:00	1.09809	1.09859	1.09800	1.09834	1635	0	30
2020.04.15	07:00:00	1.09835	1.09837	1.09776	1.09779	1445	0	30
2020.04.15	08:00:00	1.09778	1.09781	1.09720	1.09739	1191	0	30
2020.04.15	09:00:00	1.09740	1.09744	1.09719	1.09738	1083	0	30
2020.04.15	10:00:00	1.09739	1.09748	1.09587	1.09622	3522	0	30
2020.04.15	11:00:00	1.09621	1.09664	1.09468	1.09509	5988	0	30
2020.04.15	12:00:00	1.09508	1.09542	1.09225	1.09347	7881	0	30
2020.04.15	13:00:00	1.09348	1.09377	1.09191	1.09335	5853	0	30
2020.04.15	14:00:00	1.09336	1.09372	1.09209	1.09215	5289	0	30
2020.04.15	15:00:00	1.09214	1.09217	1.09019	1.09112	6180	0	30
2020.04.15	16:00:00	1.09111	1.09181	1.08808	1.08870	7289	0	30
2020.04.15	17:00:00	1.08871	1.08882	1.08551	1.08741	10507	0	30
2020.04.15	18:00:00	1.08740	1.08903	1.08662	1.08901	8766	0	30
2020.04.15	19:00:00	1.08900	1.09133	1.08865	1.09120	10197	0	30
2020.04.15	20:00:00	1.09121	1.09181	1.09009	1.09050	6701	0	30
2020.04.15	21:00:00	1.09049	1.09293	1.09049	1.09172	5952	0	30
2020.04.15	22:00:00	1.09173	1.09375	1.09102	1.09345	4932	0	30
2020.04.15	23:00:00	1.09346	1.09348	1.09148	1.09154	4227	0	30
2020.04.16	00:00:00	1.09154	1.09172	1.09078	1.09104	3099	0	30
2020.04.16	01:00:00	1.09103	1.09124	1.09044	1.09072	1148	0	30
2020.04.16	02:00:00	1.09069	1.09101	1.09057	1.09080	1103	0	30
2020.04.16	03:00:00	1.09081	1.09084	1.08987	1.09035	1675	0	30
2020.04.16	04:00:00	1.09036	1.09060	1.08911	1.08943	2943	0	30
2020.04.16	05:00:00	1.08942	1.08942	1.08804	1.08837	4319	0	30
2020.04.16	06:00:00	1.08838	1.08910	1.08740	1.08829	4026	0	30
2020.04.16	07:00:00	1.08830	1.08847	1.08756	1.08763	2009	0	30
2020.04.16	08:00:00	1.08764	1.08816	1.08634	1.08638	2846	0	30
2020.04.16	09:00:00	1.08637	1.08823	1.08637	1.08823	2880	0	30
2020.04.16	10:00:00	1.08822	1.08928	1.08779	1.08885	4200	0	30
2020.04.16	11:00:00	1.08886	1.09036	1.08690	1.08793	8025	0	30
2020.04.16	12:00:00	1.08791	1.08865	1.08633	1.08796	7731	0	30
2020.04.16	13:00:00	1.08797	1.08876	1.08643	1.08645	6315	0	30
2020.04.16	14:00:00	1.08646	1.08849	1.08518	1.08787	8061	0	30
2020.04.16	15:00:00	1.08789	1.08845	1.08708	1.08820	6481	0	30
2020.04.16	16:00:00	1.08821	1.08994	1.08688	1.08923	7816	0	30
2020.04.16	17:00:00	1.08922	1.08996	1.08744	1.08768	8720	0	30
2020.04.16	18:00:00	1.08769	1.08874	1.08706	1.08821	9648	0	30
2020.04.16	19:00:00	1.08820	1.08852	1.08269	1.08332	11292	0	30
2020.04.16	20:00:00	1.08329	1.08485	1.08286	1.08288	7417	0	30
2020.04.16	21:00:00	1.08287	1.08465	1.08154	1.08379	8380	0	30
2020.04.16	22:00:00	1.08378	1.08500	1.08377	1.08420	5274	0	30
2020.04.16	23:00:00	1.08421	1.08477	1.08388	1.08443	4335	0	30
2020.04.17	00:00:00	1.08443	1.08487	1.08323	1.08330	3691	0	30
2020.04.17	01:00:00	1.08329	1.08406	1.08289	1.08406	2207	0	30
2020.04.17	02:00:00	1.08405	1.08644	1.08400	1.08524	5565	0	30
2020.04.17	03:00:00	1.08525	1.08644	1.08520	1.08586	3350	0	30
2020.04.17	04:00:00	1.08587	1.08662	1.08528	1.08565	3856	0	30
2020.04.17	05:00:00	1.08567	1.08771	1.08564	1.08757	4893	0	30
2020.04.17	06:00:00	1.08758	1.08774	1.08636	1.08646	3269	0	30
2020.04.17	07:00:00	1.08645	1.08752	1.08631	1.08706	2657	0	30
2020.04.17	08:00:00	1.08705	1.08731	1.08627	1.08716	1729	0	30
2020.04.17	09:00:00	1.08716	1.08731	1.08623	1.08649	1691	0	30
2020.04.17	10:00:00	1.08650	1.08711	1.08442	1.08486	4297	0	30
2020.04.17	11:00:00	1.08487	1.08579	1.08311	1.08354	7222	0	30
2020.04.17	12:00:00	1.08355	1.08372	1.08160	1.08262	8303	0	30
2020.04.17	13:00:00	1.08261	1.08354	1.08188	1.08219	6604	0	30
2020.04.17	14:00:00	1.08218	1.08262	1.08107	1.08219	6643	0	30
2020.04.17	15:00:00	1.08218	1.08474	1.08197	1.08436	6415	0	30
2020.04.17	16:00:00	1.08435	1.08721	1.08326	1.08692	8513	0	30
2020.04.17	17:00:00	1.08691	1.08788	1.08572	1.08723	8446	0	30
2020.04.17	18:00:00	1.08722	1.08871	1.08590	1.08823	9945	0	30
2020.04.17	19:00:00	1.08822	1.08913	1.08704	1.08780	9544	0	30
2020.04.17	20:00:00	1.08779	1.08836	1.08636	1.08650	5574	0	30
2020.04.17	21:00:00	1.08651	1.08776	1.08581	1.08757	6274	0	30
2020.04.17	22:00:00	1.08758	1.08836	1.08647	1.08688	5061	0	30
2020.04.17	23:00:00	1.08687	1.08721	1.08629	1.08666	4541	0	30
2020.04.20	01:00:00	1.08691	1.08737	1.08664	1.08707	1345	0	30
2020.04.20	02:00:00	1.08707	1.08794	1.08650	1.08658	5322	0	30
2020.04.20	03:00:00	1.08658	1.08696	1.08636	1.08664	1418	0	30
2020.04.20	04:00:00	1.08664	1.08692	1.08552	1.08597	2335	0	30
2020.04.20	05:00:00	1.08597	1.08672	1.08586	1.08599	3265	0	30
2020.04.20	06:00:00	1.08599	1.08704	1.08567	1.08674	2203	0	30
2020.04.20	07:00:00	1.08674	1.08680	1.08593	1.08616	1964	0	30
2020.04.20	08:00:00	1.08616	1.08696	1.08578	1.08689	2282	0	30
2020.04.20	09:00:00	1.08689	1.08709	1.08629	1.08637	1747	0	30
2020.04.20	10:00:00	1.08637	1.08639	1.08399	1.08474	3973	0	30
2020.04.20	11:00:00	1.08474	1.08669	1.08446	1.08587	5624	0	30
2020.04.20	12:00:00	1.08586	1.08677	1.08583	1.08631	5168	0	30
2020.04.20	13:00:00	1.08631	1.08953	1.08582	1.08900	5656	0	30
2020.04.20	14:00:00	1.08899	1.08909	1.08639	1.08641	4947	0	30
2020.04.20	15:00:00	1.08642	1.08654	1.08499	1.08552	5324	0	30
2020.04.20	16:00:00	1.08551	1.08626	1.08485	1.08531	6432	0	30
2020.04.20	17:00:00	1.08531	1.08667	1.08487	1.08623	5536	0	30
2020.04.20	18:00:00	1.08623	1.08782	1.08589	1.08696	8528	0	30
2020.04.20	19:00:00	1.08696	1.08859	1.08655	1.08712	8223	0	30
2020.04.20	20:00:00	1.08712	1.08828	1.08676	1.08736	4519	0	30
2020.04.20	21:00:00	1.08736	1.08769	1.08614	1.08653	4268	0	30
2020.04.20	22:00:00	1.08653	1.08699	1.08566	1.08584	3175	0	30
2020.04.20	23:00:00	1.08584	1.08654	1.08579	1.08611	4081	0	30
2020.04.21	00:00:00	1.08613	1.08620	1.08539	1.08602	2996	0	30
2020.04.21	01:00:00	1.08600	1.08642	1.08589	1.08634	1224	0	30
2020.04.21	02:00:00	1.08634	1.08695	1.08598	1.08640	3441	0	30
2020.04.21	03:00:00	1.08641	1.08658	1.08594	1.08620	1321	0	30
2020.04.21	04:00:00	1.08620	1.08641	1.08525	1.08529	1812	0	30
2020.04.21	05:00:00	1.08529	1.08587	1.08522	1.08571	2117	0	30
2020.04.21	06:00:00	1.08571	1.08579	1.08245	1.08283	4137	0	30
2020.04.21	07:00:00	1.08283	1.08360	1.08254	1.08317	4057	0	30
2020.04.21	08:00:00	1.08317	1.08375	1.08313	1.08339	1955	0	30
2020.04.21	09:00:00	1.08339	1.08357	1.08272	1.08309	2218	0	30
2020.04.21	10:00:00	1.08309	1.08442	1.08298	1.08396	3764	0	30
2020.04.21	11:00:00	1.08396	1.08446	1.08324	1.08389	5070	0	30
2020.04.21	12:00:00	1.08389	1.08411	1.08188	1.08277	6009	0	30
2020.04.21	13:00:00	1.08277	1.08459	1.08270	1.08394	5598	0	30
2020.04.21	14:00:00	1.08394	1.08520	1.08216	1.08289	7320	0	30
2020.04.21	15:00:00	1.08289	1.08376	1.08242	1.08324	4993	0	30
2020.04.21	16:00:00	1.08324	1.08428	1.08271	1.08428	4924	0	30
2020.04.21	17:00:00	1.08428	1.08428	1.08152	1.08308	7468	0	30
2020.04.21	18:00:00	1.08308	1.08789	1.08295	1.08691	12439	0	30
2020.04.21	19:00:00	1.08690	1.08717	1.08421	1.08589	10477	0	30
2020.04.21	20:00:00	1.08589	1.08654	1.08451	1.08471	6657	0	30
2020.04.21	21:00:00	1.08471	1.08520	1.08417	1.08446	5855	0	30
2020.04.21	22:00:00	1.08446	1.08545	1.08404	1.08532	5011	0	30
2020.04.21	23:00:00	1.08532	1.08584	1.08491	1.08574	4331	0	30
2020.04.22	00:00:00	1.08574	1.08645	1.08562	1.08581	2558	0	30
2020.04.22	01:00:00	1.08581	1.08627	1.08548	1.08584	1139	0	30
2020.04.22	02:00:00	1.08577	1.08620	1.08549	1.08557	3154	0	30
2020.04.22	03:00:00	1.08557	1.08566	1.08512	1.08538	932	0	30
2020.04.22	04:00:00	1.08538	1.08593	1.08485	1.08489	1350	0	30
2020.04.22	05:00:00	1.08489	1.08597	1.08479	1.08541	2165	0	30
2020.04.22	06:00:00	1.08542	1.08566	1.08454	1.08529	2876	0	30
2020.04.22	07:00:00	1.08529	1.08552	1.08470	1.08478	1849	0	30
2020.04.22	08:00:00	1.08478	1.08501	1.08438	1.08470	1499	0	30
2020.04.22	09:00:00	1.08470	1.08499	1.08437	1.08497	1590	0	30
2020.04.22	10:00:00	1.08497	1.08635	1.08492	1.08617	3948	0	30
2020.04.22	11:00:00	1.08617	1.08723	1.08554	1.08651	6039	0	30
2020.04.22	12:00:00	1.08651	1.08666	1.08501	1.08517	5937	0	30
2020.04.22	13:00:00	1.08517	1.08684	1.08517	1.08613	4944	0	30
2020.04.22	14:00:00	1.08614	1.08655	1.08560	1.08611	3811	0	30
2020.04.22	15:00:00	1.08611	1.08839	1.08611	1.08710	4688	0	30
2020.04.22	16:00:00	1.08711	1.08780	1.08608	1.08713	5368	0	30
2020.04.22	17:00:00	1.08713	1.08760	1.08566	1.08667	7368	0	30
2020.04.22	18:00:00	1.08667	1.08668	1.08318	1.08369	7432	0	30
2020.04.22	19:00:00	1.08369	1.08389	1.08191	1.08273	7394	0	30
2020.04.22	20:00:00	1.08273	1.08305	1.08120	1.08150	3662	0	30
2020.04.22	21:00:00	1.08150	1.08182	1.08061	1.08087	3577	0	30
2020.04.22	22:00:00	1.08087	1.08155	1.08020	1.08147	2745	0	30
2020.04.22	23:00:00	1.08147	1.08244	1.08120	1.08163	2690	0	30
2020.04.23	00:00:00	1.08163	1.08224	1.08135	1.08200	2074	0	30
2020.04.23	01:00:00	1.08200	1.08226	1.08172	1.08221	1048	0	30
2020.04.23	02:00:00	1.08221	1.08234	1.08186	1.08212	777	0	30
2020.04.23	03:00:00	1.08211	1.08228	1.08165	1.08178	830	0	30
2020.04.23	04:00:00	1.08178	1.08179	1.08034	1.08077	2312	0	30
2020.04.23	05:00:00	1.08077	1.08168	1.08051	1.08155	1879	0	30
2020.04.23	06:00:00	1.08155	1.08206	1.08070	1.08078	2127	0	30
2020.04.23	07:00:00	1.08079	1.08116	1.08069	1.08101	1535	0	30
2020.04.23	08:00:00	1.08101	1.08125	1.08068	1.08120	1053	0	30
2020.04.23	09:00:00	1.08120	1.08284	1.08114	1.08254	2449	0	30
2020.04.23	10:00:00	1.08254	1.08331	1.08221	1.08270	4944	0	30
2020.04.23	11:00:00	1.08270	1.08293	1.07840	1.07879	7688	0	30
2020.04.23	12:00:00	1.07881	1.08015	1.07831	1.07976	8600	0	30
2020.04.23	13:00:00	1.07976	1.08001	1.07779	1.07799	5839	0	30
2020.04.23	14:00:00	1.07799	1.07927	1.07665	1.07751	5522	0	30
2020.04.23	15:00:00	1.07751	1.07910	1.07547	1.07800	8486	0	30
2020.04.23	16:00:00	1.07800	1.07882	1.07623	1.07841	7342	0	30
2020.04.23	17:00:00	1.07840	1.07940	1.07753	1.07879	7423	0	30
2020.04.23	18:00:00	1.07878	1.08454	1.07830	1.08308	15155	0	30
2020.04.23	19:00:00	1.08310	1.08409	1.08232	1.08353	10876	0	30
2020.04.23	20:00:00	1.08353	1.08362	1.08068	1.08139	6636	0	30
2020.04.23	21:00:00	1.08139	1.08175	1.07711	1.07804	10459	0	30
2020.04.23	22:00:00	1.07804	1.07896	1.07606	1.07769	9065	0	30
2020.04.23	23:00:00	1.07769	1.07873	1.07736	1.07847	4661	0	30
2020.04.24	00:00:00	1.07847	1.07849	1.07639	1.07659	3631	0	30
2020.04.24	01:00:00	1.07659	1.07841	1.07634	1.07784	2226	0	30
2020.04.24	02:00:00	1.07788	1.07839	1.07746	1.07761	1403	0	30
2020.04.24	03:00:00	1.07761	1.07789	1.07754	1.07774	901	0	30
2020.04.24	04:00:00	1.07775	1.07783	1.07633	1.07654	2932	0	30
2020.04.24	05:00:00	1.07654	1.07690	1.07601	1.07654	3477	0	30
2020.04.24	06:00:00	1.07655	1.07689	1.07620	1.07684	1963	0	30
2020.04.24	07:00:00	1.07684	1.07731	1.07657	1.07674	1702	0	30
2020.04.24	08:00:00	1.07674	1.07727	1.07657	1.07710	1096	0	30
2020.04.24	09:00:00	1.07710	1.07710	1.07638	1.07686	1377	0	30
2020.04.24	10:00:00	1.07686	1.07686	1.07520	1.07596	3621	0	30
2020.04.24	11:00:00	1.07596	1.07650	1.07257	1.07324	7995	0	30
2020.04.24	12:00:00	1.07324	1.07522	1.07316	1.07487	6832	0	30
2020.04.24	13:00:00	1.07487	1.07622	1.07469	1.07599	6335	0	30
2020.04.24	14:00:00	1.07599	1.07671	1.07591	1.07648	3687	0	30
2020.04.24	15:00:00	1.07647	1.08045	1.07622	1.07886	9040	0	30
2020.04.24	16:00:00	1.07886	1.08087	1.07831	1.08018	6412	0	30
2020.04.24	17:00:00	1.08018	1.08050	1.07907	1.07957	7555	0	30
2020.04.24	18:00:00	1.07957	1.08184	1.07831	1.08076	10662	0	30
2020.04.24	19:00:00	1.08076	1.08164	1.07947	1.08003	8791	0	30
2020.04.24	20:00:00	1.08003	1.08023	1.07857	1.07871	6593	0	30
2020.04.24	21:00:00	1.07871	1.07972	1.07833	1.07877	4427	0	30
2020.04.24	22:00:00	1.07877	1.07969	1.07864	1.07947	3144	0	30
2020.04.24	23:00:00	1.07947	1.08079	1.07936	1.08047	3629	0	30
2020.04.27	01:00:00	1.08213	1.08221	1.08183	1.08196	155	0	30
2020.04.27	02:00:00	1.08201	1.08235	1.08166	1.08179	1684	0	30
2020.04.27	03:00:00	1.08180	1.08196	1.08133	1.08167	1885	0	30
2020.04.27	04:00:00	1.08167	1.08200	1.08115	1.08132	2540	0	30
2020.04.27	05:00:00	1.08132	1.08251	1.08100	1.08247	3885	0	30
2020.04.27	06:00:00	1.08247	1.08308	1.08218	1.08218	4367	0	30
2020.04.27	07:00:00	1.08218	1.08257	1.08185	1.08256	2481	0	30
2020.04.27	08:00:00	1.08256	1.08318	1.08255	1.08300	1837	0	30
2020.04.27	09:00:00	1.08300	1.08486	1.08298	1.08456	3848	0	30
2020.04.27	10:00:00	1.08456	1.08580	1.08386	1.08532	5777	0	30
2020.04.27	11:00:00	1.08532	1.08556	1.08344	1.08419	6402	0	30
2020.04.27	12:00:00	1.08419	1.08465	1.08316	1.08428	6124	0	30
2020.04.27	13:00:00	1.08428	1.08496	1.08345	1.08471	5886	0	30
2020.04.27	14:00:00	1.08472	1.08530	1.08399	1.08496	5093	0	30
2020.04.27	15:00:00	1.08496	1.08589	1.08340	1.08375	5774	0	30
2020.04.27	16:00:00	1.08375	1.08572	1.08327	1.08537	6367	0	30
2020.04.27	17:00:00	1.08537	1.08549	1.08425	1.08532	5929	0	30
2020.04.27	18:00:00	1.08532	1.08562	1.08328	1.08362	8122	0	30
2020.04.27	19:00:00	1.08363	1.08438	1.08261	1.08366	7009	0	30
2020.04.27	20:00:00	1.08366	1.08367	1.08152	1.08187	4305	0	30
2020.04.27	21:00:00	1.08187	1.08258	1.08152	1.08254	3956	0	30
2020.04.27	22:00:00	1.08254	1.08310	1.08238	1.08276	3085	0	30
2020.04.27	23:00:00	1.08276	1.08324	1.08267	1.08298	2066	0	30
2020.04.28	00:00:00	1.08298	1.08330	1.08235	1.08235	2040	0	30
2020.04.28	01:00:00	1.08235	1.08310	1.08231	1.08241	1840	0	30
2020.04.28	02:00:00	1.08241	1.08318	1.08221	1.08256	1693	0	30
2020.04.28	03:00:00	1.08257	1.08287	1.08233	1.08235	1348	0	30
2020.04.28	04:00:00	1.08235	1.08307	1.08215	1.08306	1793	0	30
2020.04.28	05:00:00	1.08306	1.08347	1.08277	1.08328	2496	0	30
2020.04.28	06:00:00	1.08328	1.08331	1.08222	1.08231	2528	0	30
2020.04.28	07:00:00	1.08230	1.08269	1.08224	1.08245	1220	0	30
2020.04.28	08:00:00	1.08245	1.08261	1.08156	1.08206	1485	0	30
2020.04.28	09:00:00	1.08206	1.08236	1.08169	1.08224	1595	0	30
2020.04.28	10:00:00	1.08224	1.08261	1.08121	1.08142	2332	0	30
2020.04.28	11:00:00	1.08142	1.08324	1.08084	1.08292	4584	0	30
2020.04.28	12:00:00	1.08293	1.08571	1.08229	1.08499	5759	0	30
2020.04.28	13:00:00	1.08499	1.08754	1.08428	1.08746	5687	0	30
2020.04.28	14:00:00	1.08746	1.08841	1.08661	1.08809	6099	0	30
2020.04.28	15:00:00	1.08806	1.08871	1.08730	1.08843	4345	0	30
2020.04.28	16:00:00	1.08843	1.08869	1.08719	1.08776	3897	0	30
2020.04.28	17:00:00	1.08776	1.08838	1.08591	1.08670	5025	0	30
2020.04.28	18:00:00	1.08670	1.08676	1.08384	1.08506	5412	0	30
2020.04.28	19:00:00	1.08506	1.08565	1.08233	1.08381	6695	0	30
2020.04.28	20:00:00	1.08381	1.08452	1.08240	1.08286	4135	0	30
2020.04.28	21:00:00	1.08286	1.08363	1.08258	1.08307	3314	0	30
2020.04.28	22:00:00	1.08307	1.08387	1.08257	1.08344	2626	0	30
2020.04.28	23:00:00	1.08346	1.08369	1.08317	1.08339	1841	0	30
2020.04.29	00:00:00	1.08339	1.08360	1.08225	1.08235	1702	0	30
2020.04.29	01:00:00	1.08235	1.08239	1.08165	1.08199	969	0	30
2020.04.29	02:00:00	1.08198	1.08237	1.08172	1.08229	1090	0	30
2020.04.29	03:00:00	1.08229	1.08291	1.08227	1.08287	973	0	30
2020.04.29	04:00:00	1.08287	1.08354	1.08261	1.08318	1437	0	30
2020.04.29	05:00:00	1.08317	1.08462	1.08313	1.08455	1568	0	30
2020.04.29	06:00:00	1.08455	1.08532	1.08431	1.08520	2299	0	30
2020.04.29	07:00:00	1.08520	1.08521	1.08429	1.08433	1464	0	30
2020.04.29	08:00:00	1.08433	1.08482	1.08398	1.08445	1209	0	30
2020.04.29	09:00:00	1.08445	1.08540	1.08424	1.08505	1360	0	30
2020.04.29	10:00:00	1.08507	1.08555	1.08380	1.08426	2578	0	30
2020.04.29	11:00:00	1.08426	1.08672	1.08410	1.08625	5245	0	30
2020.04.29	12:00:00	1.08625	1.08720	1.08585	1.08680	4595	0	30
2020.04.29	13:00:00	1.08680	1.08728	1.08617	1.08690	3693	0	30
2020.04.29	14:00:00	1.08691	1.08698	1.08507	1.08552	3300	0	30
2020.04.29	15:00:00	1.08552	1.08556	1.08424	1.08490	3102	0	30
2020.04.29	16:00:00	1.08490	1.08530	1.08382	1.08409	3480	0	30
2020.04.29	17:00:00	1.08410	1.08653	1.08393	1.08633	6813	0	30
2020.04.29	18:00:00	1.08630	1.08668	1.08426	1.08461	5825	0	30
2020.04.29	19:00:00	1.08461	1.08574	1.08414	1.08517	4615	0	30
2020.04.29	20:00:00	1.08517	1.08555	1.08438	1.08538	3520	0	30
2020.04.29	21:00:00	1.08538	1.08622	1.08456	1.08595	3013	0	30
2020.04.29	22:00:00	1.08596	1.08806	1.08551	1.08767	5226	0	30
2020.04.29	23:00:00	1.08768	1.08844	1.08654	1.08723	6231	0	30
2020.04.30	00:00:00	1.08724	1.08815	1.08679	1.08740	2804	0	30
2020.04.30	01:00:00	1.08740	1.08809	1.08720	1.08726	1110	0	30
2020.04.30	02:00:00	1.08727	1.08757	1.08720	1.08736	739	0	30
2020.04.30	03:00:00	1.08737	1.08753	1.08718	1.08744	620	0	30
2020.04.30	04:00:00	1.08744	1.08774	1.08634	1.08658	1284	0	30
2020.04.30	05:00:00	1.08658	1.08660	1.08501	1.08608	2459	0	30
2020.04.30	06:00:00	1.08608	1.08702	1.08604	1.08656	1483	0	30
2020.04.30	07:00:00	1.08656	1.08657	1.08586	1.08592	1251	0	30
2020.04.30	08:00:00	1.08592	1.08631	1.08533	1.08569	1634	0	30
2020.04.30	09:00:00	1.08568	1.08622	1.08542	1.08620	1421	0	30
2020.04.30	10:00:00	1.08619	1.08672	1.08522	1.08616	2802	0	30
2020.04.30	11:00:00	1.08615	1.08900	1.08535	1.08685	5560	0	30
2020.04.30	12:00:00	1.08685	1.08851	1.08669	1.08734	4451	0	30
2020.04.30	13:00:00	1.08734	1.08870	1.08688	1.08812	5010	0	30
2020.04.30	14:00:00	1.08812	1.08817	1.08578	1.08772	4479	0	30
2020.04.30	15:00:00	1.08772	1.08805	1.08687	1.08756	3663	0	30
2020.04.30	16:00:00	1.08756	1.08849	1.08629	1.08718	4849	0	30
2020.04.30	18:00:00	1.08783	1.08926	1.08783	1.08869	799	0	30
2020.04.30	20:00:00	1.09457	1.09593	1.09228	1.09359	4702	0	30
2020.04.30	21:00:00	1.09359	1.09467	1.09194	1.09440	4504	0	30
2020.04.30	22:00:00	1.09440	1.09526	1.09388	1.09492	3047	0	30
2020.04.30	23:00:00	1.09491	1.09623	1.09460	1.09547	3102	0	30
2020.05.01	00:00:00	1.09547	1.09583	1.09512	1.09517	2406	0	30
2020.05.01	01:00:00	1.09518	1.09540	1.09482	1.09487	936	0	30
2020.05.01	02:00:00	1.09490	1.09526	1.09421	1.09436	1118	0	30
2020.05.01	03:00:00	1.09437	1.09464	1.09400	1.09403	1249	0	30
2020.05.01	04:00:00	1.09403	1.09440	1.09344	1.09354	1791	0	30
2020.05.01	05:00:00	1.09354	1.09542	1.09332	1.09413	2260	0	30
2020.05.01	06:00:00	1.09413	1.09430	1.09354	1.09380	1674	0	30
2020.05.01	07:00:00	1.09379	1.09450	1.09375	1.09417	1111	0	30
2020.05.01	08:00:00	1.09416	1.09449	1.09415	1.09445	791	0	30
2020.05.01	09:00:00	1.09445	1.09539	1.09428	1.09483	1161	0	30
2020.05.01	10:00:00	1.09483	1.09631	1.09446	1.09603	2260	0	30
2020.05.01	11:00:00	1.09601	1.09685	1.09512	1.09529	2560	0	30
2020.05.01	12:00:00	1.09529	1.09782	1.09476	1.09659	3391	0	30
2020.05.01	13:00:00	1.09659	1.09860	1.09637	1.09856	2770	0	30
2020.05.01	14:00:00	1.09856	1.09884	1.09767	1.09841	2379	0	30
2020.05.01	15:00:00	1.09841	1.09886	1.09743	1.09778	2348	0	30
2020.05.01	16:00:00	1.09775	1.09847	1.09695	1.09817	3095	0	30
2020.05.01	17:00:00	1.09818	1.09850	1.09742	1.09778	3188	0	30
2020.05.01	18:00:00	1.09778	1.09978	1.09706	1.09963	4039	0	30
2020.05.01	19:00:00	1.09965	1.10167	1.09920	1.10134	5808	0	30
2020.05.01	20:00:00	1.10132	1.10132	1.09887	1.09905	3500	0	30
2020.05.01	21:00:00	1.09905	1.09925	1.09802	1.09807	2734	0	30
2020.05.01	22:00:00	1.09807	1.09854	1.09760	1.09780	2189	0	30
2020.05.01	23:00:00	1.09780	1.09791	1.09736	1.09778	2031	0	30
2020.05.04	01:00:00	1.09712	1.09731	1.09666	1.09708	187	0	30
2020.05.04	02:00:00	1.09703	1.09734	1.09590	1.09591	1119	0	30
2020.05.04	03:00:00	1.09590	1.09603	1.09518	1.09596	1794	0	30
2020.05.04	04:00:00	1.09596	1.09611	1.09496	1.09523	1643	0	30
2020.05.04	05:00:00	1.09523	1.09544	1.09449	1.09511	1766	0	30
2020.05.04	06:00:00	1.09511	1.09536	1.09440	1.09463	1377	0	30
2020.05.04	07:00:00	1.09463	1.09484	1.09422	1.09423	1092	0	30
2020.05.04	08:00:00	1.09423	1.09434	1.09370	1.09370	992	0	30
2020.05.04	09:00:00	1.09369	1.09390	1.09326	1.09340	1163	0	30
2020.05.04	10:00:00	1.09340	1.09370	1.09237	1.09345	2288	0	30
2020.05.04	11:00:00	1.09343	1.09460	1.09309	1.09331	3682	0	30
2020.05.04	12:00:00	1.09333	1.09405	1.09224	1.09340	4432	0	30
2020.05.04	13:00:00	1.09340	1.09477	1.09257	1.09285	3078	0	30
2020.05.04	14:00:00	1.09285	1.09434	1.09275	1.09389	3088	0	30
2020.05.04	15:00:00	1.09390	1.09413	1.09242	1.09306	2593	0	30
2020.05.04	16:00:00	1.09307	1.09423	1.09282	1.09374	2944	0	30
2020.05.04	17:00:00	1.09374	1.09385	1.09206	1.09245	3171	0	30
2020.05.04	18:00:00	1.09245	1.09341	1.09054	1.09073	4284	0	30
2020.05.04	19:00:00	1.09072	1.09163	1.08992	1.09115	4246	0	30
2020.05.04	20:00:00	1.09114	1.09155	1.08958	1.08977	2943	0	30
2020.05.04	21:00:00	1.08977	1.09021	1.08946	1.09008	2526	0	30
2020.05.04	22:00:00	1.09008	1.09049	1.08964	1.09010	2095	0	30
2020.05.04	23:00:00	1.09010	1.09082	1.09005	1.09070	1643	0	30
2020.05.05	00:00:00	1.09069	1.09080	1.08945	1.08982	1761	0	30
2020.05.05	01:00:00	1.08981	1.09076	1.08960	1.09012	622	0	30
2020.05.05	02:00:00	1.09011	1.09028	1.08992	1.09020	706	0	30
2020.05.05	03:00:00	1.09020	1.09048	1.09008	1.09028	615	0	30
2020.05.05	04:00:00	1.09028	1.09079	1.09009	1.09076	661	0	30
